SEQNO,Sex,Age,Education,Income
2021222373,0,13,5,4
2021222374,1,5,4,3
2021222375,0,10,4,1
2021222376,0,13,4,5
2021222377,1,7,4,6
2021222378,0,11,4,7
2021222379,1,11,6,8
2021222380,0,10,6,7
2021222381,1,13,4,6
2021222382,0,11,6,6
2021222383,0,10,4,6
2021222385,0,12,4,4
2021222386,1,13,4,6
2021222388,0,10,5,5
2021222389,0,11,5,7
2021222390,0,12,4,8
2021222393,0,13,5,3
2021222394,0,10,5,6
2021222395,0,11,4,3
2021222396,0,12,6,8
2021222397,0,8,5,5
2021222398,1,13,5,5
2021222399,0,9,6,4
2021222400,0,10,4,6
2021222401,1,9,5,4
2021222402,1,10,3,5
2021222403,0,10,4,3
2021222404,0,4,6,7
2021222405,1,13,6,8
2021222406,1,6,5,8
2021222407,0,11,5,8
2021222408,0,11,5,5
2021222410,1,13,5,6
2021222411,1,6,4,6
2021222412,1,11,4,5
2021222413,1,9,5,4
2021222414,0,11,3,3
2021222416,0,11,4,3
2021222417,0,8,5,1
2021222419,1,10,4,5
2021222420,0,9,6,8
2021222421,0,6,4,1
2021222422,0,7,6,7
2021222423,1,12,6,8
2021222425,0,10,6,7
2021222426,0,10,6,8
2021222427,1,13,5,3
2021222428,0,5,6,7
2021222429,1,10,4,6
2021222430,0,12,3,4
2021222431,0,13,4,2
2021222432,1,6,6,1
2021222433,0,6,6,6
2021222434,1,11,5,5
2021222436,1,9,5,8
2021222437,0,12,3,1
2021222438,1,10,4,4
2021222439,0,8,6,4
2021222440,1,12,4,6
2021222441,0,11,4,4
2021222442,0,9,4,7
2021222443,0,13,6,6
2021222444,0,8,5,8
2021222445,1,13,3,3
2021222446,0,10,4,2
2021222447,0,8,5,8
2021222449,0,11,4,5
2021222450,1,12,4,5
2021222451,1,12,4,8
2021222452,1,9,6,7
2021222453,0,11,4,6
2021222454,0,10,4,6
2021222455,0,12,4,4
2021222456,0,13,5,3
2021222457,0,8,6,7
2021222458,0,7,6,6
2021222460,0,7,6,8
2021222461,1,7,6,8
2021222462,0,12,5,5
2021222463,0,10,6,8
2021222465,0,10,5,7
2021222466,1,9,3,1
2021222467,1,8,5,5
2021222469,0,13,5,2
2021222470,1,10,5,6
2021222471,0,10,4,7
2021222472,0,11,5,4
2021222473,1,10,6,8
2021222474,1,9,4,7
2021222476,0,11,6,6
2021222477,0,10,4,5
2021222478,0,9,4,4
2021222479,0,10,6,8
2021222480,1,9,4,6
2021222481,0,9,4,4
2021222482,0,12,3,6
2021222483,1,12,4,6
2021222484,0,9,4,8
2021222485,1,12,6,7
2021222487,0,8,6,8
2021222488,0,8,4,6
2021222489,0,11,6,7
2021222490,1,10,4,6
2021222491,1,10,6,2
2021222492,0,7,5,6
2021222493,0,10,5,5
2021222494,0,5,3,4
2021222495,1,13,4,7
2021222496,1,13,5,6
2021222497,0,10,4,6
2021222498,1,6,6,6
2021222499,1,11,4,7
2021222500,1,8,4,6
2021222501,1,3,4,6
2021222502,1,11,4,7
2021222503,1,9,6,4
2021222505,0,12,4,6
2021222506,1,11,4,8
2021222507,1,11,6,7
2021222508,0,9,5,7
2021222509,1,11,6,7
2021222510,1,11,4,8
2021222511,0,8,4,6
2021222513,0,13,4,5
2021222515,1,11,4,8
2021222516,0,11,4,6
2021222517,1,10,4,5
2021222518,1,10,4,5
2021222519,1,13,3,4
2021222520,0,10,4,5
2021222521,0,13,5,7
2021222522,0,6,5,6
2021222523,0,11,4,7
2021222524,0,9,4,3
2021222525,0,9,4,7
2021222526,0,11,6,6
2021222527,1,10,6,5
2021222528,0,9,6,5
2021222529,1,11,5,7
2021222530,0,13,6,5
2021222531,1,10,6,8
2021222532,1,10,5,8
2021222533,0,13,4,4
2021222534,0,9,5,6
2021222535,1,12,5,5
2021222536,1,9,4,5
2021222537,0,13,4,4
2021222538,0,9,6,7
2021222539,1,10,4,6
2021222540,0,7,4,4
2021222541,0,11,5,7
2021222542,0,13,6,5
2021222543,0,10,6,5
2021222544,0,10,6,5
2021222545,1,9,4,7
2021222546,0,2,6,5
2021222547,1,13,6,7
2021222548,0,10,5,5
2021222549,1,12,5,7
2021222550,1,9,4,2
2021222551,0,13,5,3
2021222552,1,11,6,7
2021222553,1,7,6,7
2021222554,0,11,6,8
2021222555,0,12,6,6
2021222556,1,13,6,5
2021222557,0,9,5,8
2021222558,0,12,5,6
2021222559,1,13,5,5
2021222560,0,11,6,8
2021222561,0,9,6,8
2021222562,0,13,4,6
2021222565,0,9,2,8
2021222566,0,8,4,7
2021222567,0,12,3,2
2021222568,0,12,4,1
2021222569,0,10,4,7
2021222570,1,12,5,4
2021222571,0,11,5,5
2021222572,1,11,5,6
2021222573,1,13,5,4
2021222574,0,9,5,7
2021222575,0,11,6,7
2021222576,1,6,3,3
2021222577,0,11,5,5
2021222578,1,12,6,7
2021222579,1,1,4,6
2021222580,1,10,3,6
2021222582,1,9,5,6
2021222583,0,10,3,4
2021222584,0,10,6,8
2021222585,0,6,6,7
2021222586,0,9,6,4
2021222587,0,9,4,4
2021222588,1,9,3,3
2021222589,0,13,5,6
2021222590,0,10,5,4
2021222591,0,8,5,8
2021222592,0,10,5,5
2021222593,0,11,4,5
2021222594,0,11,4,4
2021222595,1,9,4,2
2021222596,0,12,4,5
2021222597,1,10,4,3
2021222598,1,10,5,7
2021222599,1,11,4,5
2021222601,0,8,4,7
2021222602,1,11,6,7
2021222603,0,10,4,4
2021222604,0,9,4,4
2021222605,1,11,4,4
2021222606,0,13,5,8
2021222607,0,9,4,6
2021222608,0,12,4,5
2021222609,1,11,6,4
2021222610,0,6,4,2
2021222611,1,10,4,4
2021222612,1,13,5,7
2021222613,1,11,4,5
2021222615,0,12,4,6
2021222616,0,8,6,5
2021222617,1,10,5,7
2021222618,0,9,4,5
2021222619,0,5,5,7
2021222620,1,11,6,8
2021222622,1,7,4,5
2021222623,0,12,4,4
2021222624,1,6,5,4
2021222625,1,11,6,7
2021222626,0,6,4,3
2021222627,1,12,4,3
2021222628,1,6,4,1
2021222630,0,9,5,5
2021222631,1,9,5,5
2021222632,0,9,4,8
2021222633,1,11,4,5
2021222634,1,11,6,3
2021222635,0,10,3,5
2021222636,0,10,6,6
2021222637,0,13,5,5
2021222638,1,6,4,6
2021222639,0,6,5,8
2021222640,1,7,6,2
2021222642,0,13,5,6
2021222643,0,11,6,5
2021222644,0,9,4,5
2021222645,0,7,3,2
2021222646,1,7,4,7
2021222647,1,13,4,8
2021222648,0,10,5,3
2021222649,0,10,4,4
2021222650,1,11,6,7
2021222651,1,11,4,3
2021222652,0,8,3,5
2021222653,0,13,5,8
2021222654,0,9,6,5
2021222655,1,6,5,1
2021222656,1,7,4,2
2021222657,0,11,6,7
2021222658,0,10,5,6
2021222659,1,7,6,6
2021222660,0,12,2,3
2021222661,0,11,4,7
2021222662,1,9,2,2
2021222664,0,9,4,4
2021222665,1,9,6,4
2021222667,1,12,4,5
2021222668,0,11,5,4
2021222669,0,4,4,8
2021222670,0,7,6,6
2021222671,0,11,4,2
2021222672,1,12,5,8
2021222673,1,11,4,6
2021222674,1,5,4,7
2021222675,0,11,5,6
2021222676,0,10,4,4
2021222677,0,11,6,4
2021222679,0,10,6,7
2021222680,0,13,6,4
2021222681,0,10,5,7
2021222682,0,11,5,6
2021222683,1,11,4,7
2021222684,0,9,4,8
2021222685,1,9,4,2
2021222686,0,8,4,2
2021222687,1,8,5,5
2021222688,0,2,5,4
2021222689,0,8,4,4
2021222690,1,9,5,6
2021222691,0,10,5,6
2021222692,0,11,4,7
2021222693,0,5,6,8
2021222694,0,10,5,7
2021222695,0,10,3,1
2021222696,0,9,4,5
2021222697,0,11,5,6
2021222699,0,13,4,5
2021222700,1,11,6,6
2021222701,1,11,6,7
2021222702,0,13,4,6
2021222703,1,11,3,1
2021222704,1,13,2,8
2021222706,1,10,4,3
2021222707,1,11,3,2
2021222708,0,7,6,7
2021222709,0,8,3,5
2021222710,1,10,4,7
2021222711,1,3,4,4
2021222713,1,11,6,7
2021222714,1,9,6,6
2021222715,0,12,3,5
2021222716,1,10,4,5
2021222717,0,10,6,2
2021222718,0,9,5,5
2021222719,0,8,5,5
2021222720,0,12,4,5
2021222721,1,11,6,7
2021222722,1,7,4,8
2021222723,0,11,3,5
2021222725,1,13,4,5
2021222726,0,7,4,5
2021222727,0,5,6,7
2021222728,0,10,5,8
2021222729,0,8,3,2
2021222730,0,12,6,8
2021222731,0,11,4,3
2021222732,1,8,3,4
2021222733,0,9,4,8
2021222734,0,13,4,3
2021222735,1,8,5,3
2021222736,0,13,5,7
2021222737,0,7,6,8
2021222738,0,11,4,6
2021222739,1,13,6,7
2021222740,1,13,4,6
2021222741,0,11,6,8
2021222742,1,7,4,6
2021222743,0,10,6,6
2021222744,1,13,6,6
2021222745,0,12,4,5
2021222746,0,12,6,5
2021222747,0,11,6,4
2021222748,1,9,5,5
2021222749,1,9,4,5
2021222750,0,8,5,2
2021222751,0,7,4,1
2021222752,0,6,5,3
2021222753,1,10,4,4
2021222754,0,12,5,6
2021222755,0,13,6,7
2021222756,1,7,3,3
2021222757,0,11,4,8
2021222758,0,8,4,8
2021222761,0,11,6,5
2021222762,1,10,6,8
2021222763,1,9,4,2
2021222764,0,12,6,8
2021222765,1,12,6,6
2021222766,1,4,6,8
2021222767,0,13,6,7
2021222768,1,12,4,5
2021222769,1,8,4,7
2021222770,1,9,4,7
2021222771,0,10,6,6
2021222772,0,11,3,3
2021222773,1,11,4,8
2021222774,0,5,4,6
2021222775,0,6,5,8
2021222776,0,8,5,3
2021222777,0,8,3,1
2021222778,0,11,5,4
2021222779,0,13,6,7
2021222780,1,7,5,3
2021222781,1,11,6,7
2021222782,0,13,4,3
2021222783,1,13,2,2
2021222784,0,12,5,7
2021222785,0,10,6,2
2021222786,0,7,6,4
2021222787,0,6,6,7
2021222789,1,12,4,7
2021222790,0,10,6,5
2021222791,0,7,5,6
2021222792,1,10,6,8
2021222795,0,13,4,3
2021222796,0,13,5,5
2021222800,0,12,4,6
2021222802,0,12,4,2
2021222803,0,11,6,6
2021222804,0,10,5,5
2021222805,0,13,5,7
2021222807,0,6,4,4
2021222808,0,9,4,5
2021222809,0,10,6,8
2021222811,0,10,4,2
2021222812,1,5,4,6
2021222813,0,6,4,2
2021222814,0,10,6,7
2021222815,1,11,6,7
2021222816,1,10,4,3
2021222817,0,13,5,2
2021222818,0,4,5,6
2021222819,1,13,4,3
2021222821,0,11,4,4
2021222822,1,12,4,5
2021222823,1,12,5,6
2021222824,0,11,4,7
2021222825,0,12,5,5
2021222826,0,8,4,1
2021222827,0,12,5,7
2021222828,1,11,4,7
2021222829,1,9,4,5
2021222830,0,9,5,7
2021222831,0,13,4,2
2021222833,0,12,4,4
2021222834,1,8,4,7
2021222835,1,13,5,5
2021222836,0,10,4,6
2021222837,0,12,6,5
2021222838,1,10,4,4
2021222839,1,13,5,5
2021222840,0,9,4,6
2021222841,0,11,6,8
2021222842,0,12,5,1
2021222843,1,8,6,7
2021222844,0,11,4,5
2021222845,0,13,6,5
2021222846,0,5,3,5
2021222847,0,13,5,4
2021222848,0,10,3,4
2021222849,0,6,6,7
2021222850,0,9,4,6
2021222851,0,13,6,6
2021222853,1,6,6,7
2021222854,0,10,5,7
2021222857,0,10,4,7
2021222858,0,6,3,4
2021222859,1,6,6,2
2021222860,1,8,4,5
2021222861,1,7,4,2
2021222862,1,11,6,7
2021222863,0,11,6,7
2021222864,1,13,6,6
2021222865,1,11,3,3
2021222866,0,13,4,4
2021222867,0,11,5,4
2021222868,1,7,6,7
2021222869,0,11,5,5
2021222872,1,10,3,6
2021222873,0,12,5,4
2021222874,0,9,4,8
2021222875,1,11,2,6
2021222876,0,8,6,2
2021222877,0,8,4,5
2021222878,1,9,4,5
2021222879,0,13,5,3
2021222880,1,11,5,3
2021222881,0,10,5,2
2021222882,1,11,5,7
2021222883,0,10,3,3
2021222884,0,9,4,3
2021222885,0,11,4,6
2021222886,0,11,3,6
2021222887,0,10,4,7
2021222888,0,13,5,6
2021222889,0,8,5,6
2021222890,0,8,6,3
2021222891,0,10,6,7
2021222892,1,13,5,6
2021222893,0,10,4,5
2021222894,0,6,4,3
2021222895,0,11,5,6
2021222896,0,9,5,5
2021222897,0,13,4,5
2021222898,1,11,6,5
2021222900,0,13,4,6
2021222901,0,11,6,7
2021222902,1,9,4,5
2021222903,0,12,4,5
2021222904,1,10,6,7
2021222905,0,10,6,6
2021222906,0,9,4,7
2021222907,0,11,2,1
2021222909,1,11,4,4
2021222912,0,11,6,5
2021222913,1,11,5,7
2021222914,0,11,5,8
2021222915,0,12,5,5
2021222916,0,13,5,4
2021222917,1,9,6,4
2021222919,1,11,6,7
2021222920,0,11,5,6
2021222921,0,13,4,5
2021222922,0,9,4,7
2021222923,0,3,4,8
2021222924,0,11,4,4
2021222925,0,9,5,2
2021222926,0,10,6,7
2021222927,1,11,4,5
2021222928,0,12,4,3
2021222929,0,10,6,7
2021222930,0,3,4,5
2021222931,0,9,6,8
2021222932,0,11,4,1
2021222933,0,10,4,6
2021222934,0,5,5,4
2021222935,0,11,4,5
2021222936,0,11,5,8
2021222937,1,11,4,5
2021222938,0,8,5,3
2021222939,1,13,6,7
2021222940,1,9,5,7
2021222941,0,7,4,7
2021222942,0,11,5,6
2021222944,1,10,4,5
2021222945,1,2,4,8
2021222946,0,9,5,8
2021222947,1,6,3,7
2021222948,0,11,5,7
2021222949,1,11,3,5
2021222950,0,6,2,1
2021222951,1,12,5,6
2021222952,0,7,4,7
2021222953,1,10,4,5
2021222954,0,11,4,5
2021222955,0,11,4,5
2021222956,0,13,5,4
2021222957,1,13,4,6
2021222958,0,12,4,5
2021222959,1,13,5,6
2021222961,0,5,6,5
2021222962,0,10,6,8
2021222963,1,11,5,7
2021222964,0,10,5,2
2021222965,0,9,5,4
2021222966,0,9,4,4
2021222967,1,12,6,6
2021222968,0,7,5,7
2021222969,0,13,4,4
2021222970,0,10,4,3
2021222971,0,9,3,3
2021222972,0,13,5,4
2021222973,0,11,5,1
2021222974,0,11,4,3
2021222975,0,11,6,8
2021222976,0,12,4,6
2021222977,0,9,6,3
2021222978,1,13,6,8
2021222979,1,13,4,5
2021222980,1,9,6,8
2021222981,0,13,4,3
2021222982,1,10,6,5
2021222983,0,8,6,8
2021222984,1,12,6,7
2021222985,1,6,6,8
2021222987,1,8,4,5
2021222990,0,8,6,8
2021222991,0,7,6,7
2021222994,1,10,5,7
2021222996,1,5,2,1
2021222998,0,1,5,5
2021222999,1,7,6,6
2021223000,1,9,5,4
2021223001,0,11,6,8
2021223002,0,11,3,5
2021223003,0,11,4,5
2021223004,1,3,6,5
2021223007,0,8,3,5
2021223008,1,11,4,6
2021223009,1,3,4,7
2021223010,0,13,4,1
2021223011,1,10,4,6
2021223013,1,11,5,7
2021223014,0,8,5,6
2021223016,0,8,5,8
2021223017,1,12,4,6
2021223018,0,5,6,8
2021223019,0,1,4,7
2021223020,1,5,4,8
2021223021,0,2,6,8
2021223025,0,10,3,2
2021223026,1,9,4,7
2021223027,0,1,5,6
2021223028,0,8,4,5
2021223029,1,2,6,3
2021223030,0,4,5,4
2021223032,0,5,5,5
2021223033,0,6,6,7
2021223034,0,9,6,7
2021223035,0,10,6,6
2021223036,1,9,6,4
2021223037,1,4,5,8
2021223038,1,3,5,7
2021223039,0,11,6,2
2021223041,1,1,5,2
2021223042,0,13,3,4
2021223043,0,1,4,5
2021223044,0,11,5,6
2021223045,0,10,3,5
2021223046,0,8,4,6
2021223047,0,8,4,2
2021223048,0,2,4,5
2021223049,1,1,5,4
2021223051,1,4,5,6
2021223052,1,9,5,8
2021223053,0,9,6,7
2021223054,0,8,4,4
2021223055,1,4,6,3
2021223057,1,5,5,8
2021223058,1,9,4,8
2021223059,0,3,3,5
2021223060,0,6,6,6
2021223061,1,7,4,8
2021223062,0,9,6,2
2021223063,0,6,5,8
2021223064,0,6,4,1
2021223065,1,6,6,8
2021223066,1,4,4,8
2021223067,1,10,4,6
2021223068,0,9,6,8
2021223069,1,1,4,6
2021223070,0,1,5,2
2021223072,0,6,5,7
2021223074,0,9,4,4
2021223076,1,10,4,5
2021223077,0,4,6,7
2021223078,0,7,4,2
2021223080,1,7,6,7
2021223081,1,12,6,7
2021223082,0,13,3,7
2021223084,0,12,6,2
2021223085,1,3,5,8
2021223087,0,7,5,5
2021223088,0,4,5,4
2021223089,0,8,5,7
2021223090,0,10,6,6
2021223091,1,8,5,7
2021223092,0,7,6,3
2021223093,0,8,5,8
2021223094,0,7,5,6
2021223095,0,11,4,7
2021223096,0,9,4,1
2021223098,1,9,6,2
2021223099,1,2,4,6
2021223100,1,7,4,6
2021223101,0,4,4,7
2021223102,1,6,4,7
2021223103,0,9,6,8
2021223105,1,4,2,3
2021223106,1,11,4,5
2021223107,0,4,4,7
2021223108,0,10,4,4
2021223109,0,10,4,5
2021223110,1,4,6,8
2021223112,0,9,4,2
2021223114,0,4,4,7
2021223115,0,12,6,7
2021223116,0,6,5,1
2021223117,0,13,5,6
2021223118,0,9,4,5
2021223119,0,6,4,3
2021223121,1,3,4,8
2021223122,0,1,5,6
2021223124,1,11,5,4
2021223125,0,10,6,7
2021223126,0,10,5,3
2021223130,1,2,6,6
2021223131,0,9,5,7
2021223132,1,12,5,6
2021223133,0,7,5,7
2021223134,1,3,4,5
2021223135,1,10,4,7
2021223136,1,4,6,6
2021223138,0,6,5,1
2021223139,0,7,4,5
2021223140,0,12,6,6
2021223141,0,10,4,7
2021223143,0,8,5,8
2021223144,1,9,5,5
2021223145,1,3,6,6
2021223146,0,11,4,4
2021223147,0,5,2,2
2021223149,1,3,6,3
2021223150,1,3,5,7
2021223151,0,8,6,8
2021223152,0,6,4,8
2021223153,1,4,6,8
2021223154,1,6,5,7
2021223156,1,9,4,6
2021223157,0,2,3,5
2021223158,0,9,4,1
2021223160,0,12,4,5
2021223161,1,7,4,1
2021223163,0,2,5,6
2021223164,0,8,6,7
2021223165,0,12,6,6
2021223166,0,8,6,3
2021223167,0,1,5,8
2021223168,0,9,5,6
2021223169,0,6,4,5
2021223171,0,11,6,6
2021223173,1,10,3,4
2021223174,0,3,6,7
2021223175,1,11,5,5
2021223176,0,10,4,6
2021223177,0,8,6,5
2021223178,1,3,5,8
2021223181,1,9,4,5
2021223186,1,8,4,6
2021223187,0,9,5,2
2021223188,1,7,5,5
2021223189,1,4,6,8
2021223190,0,2,6,7
2021223191,1,11,4,7
2021223192,1,1,5,6
2021223193,1,13,6,8
2021223194,1,6,6,7
2021223196,0,8,4,5
2021223197,0,8,6,7
2021223198,0,4,5,7
2021223199,0,5,6,8
2021223200,0,4,6,7
2021223201,1,7,4,4
2021223202,1,9,6,8
2021223204,0,8,4,7
2021223205,1,11,5,7
2021223206,0,11,4,7
2021223207,1,9,4,6
2021223208,0,10,3,3
2021223209,1,9,4,1
2021223213,0,11,6,7
2021223214,0,3,6,7
2021223215,0,9,6,7
2021223218,0,7,5,6
2021223219,1,10,4,5
2021223220,1,10,6,8
2021223221,1,4,6,8
2021223222,0,8,6,2
2021223225,0,1,5,5
2021223226,1,5,3,4
2021223228,0,11,6,6
2021223229,0,5,4,6
2021223230,1,8,4,4
2021223231,0,9,4,6
2021223232,0,8,5,8
2021223233,0,1,6,7
2021223234,0,9,4,5
2021223235,0,6,5,7
2021223236,1,8,5,7
2021223237,1,9,4,8
2021223239,1,11,6,5
2021223240,0,9,6,8
2021223241,0,9,5,6
2021223242,0,7,6,7
2021223243,1,7,4,6
2021223244,1,12,4,6
2021223245,0,9,6,2
2021223247,0,13,4,1
2021223249,0,9,4,2
2021223250,1,3,6,8
2021223251,0,6,6,8
2021223252,1,5,6,7
2021223253,0,5,6,6
2021223254,0,3,3,5
2021223255,1,7,6,2
2021223256,1,11,4,5
2021223258,1,5,5,6
2021223259,1,11,6,6
2021223260,1,9,6,8
2021223261,0,6,6,7
2021223262,1,10,3,3
2021223263,1,11,4,2
2021223265,1,5,4,7
2021223267,1,9,4,8
2021223268,0,11,6,7
2021223271,0,9,4,7
2021223272,1,7,4,7
2021223273,0,13,4,4
2021223274,0,8,4,5
2021223275,0,3,5,8
2021223276,1,10,4,5
2021223277,0,8,6,5
2021223278,1,3,5,7
2021223279,0,9,6,6
2021223282,1,7,3,4
2021223283,1,5,6,8
2021223284,0,6,6,7
2021223285,1,11,5,6
2021223286,0,3,4,5
2021223287,0,9,6,7
2021223288,0,10,6,7
2021223289,1,10,6,6
2021223290,1,13,6,6
2021223291,1,1,5,5
2021223292,0,8,5,6
2021223293,1,10,5,7
2021223294,0,7,5,5
2021223295,1,1,4,7
2021223297,0,11,5,5
2021223298,0,7,4,7
2021223300,1,5,5,7
2021223301,0,11,6,8
2021223303,0,6,6,5
2021223305,1,11,4,7
2021223306,1,3,4,6
2021223309,0,9,4,5
2021223310,0,5,5,6
2021223311,0,6,6,6
2021223313,0,11,6,8
2021223314,1,9,4,7
2021223315,0,8,5,4
2021223316,0,8,4,3
2021223317,0,11,4,1
2021223318,0,12,4,4
2021223319,0,5,5,7
2021223320,1,4,5,7
2021223321,0,8,4,5
2021223322,0,7,6,5
2021223323,0,4,6,5
2021223324,1,10,6,7
2021223325,1,3,6,8
2021223326,1,10,6,7
2021223327,1,8,4,6
2021223330,0,2,4,5
2021223331,0,7,6,7
2021223332,0,4,4,6
2021223333,1,10,4,5
2021223337,1,5,4,7
2021223338,0,8,4,2
2021223339,0,4,6,6
2021223340,0,8,4,6
2021223341,0,8,4,6
2021223343,0,11,6,7
2021223344,0,4,4,6
2021223346,1,3,5,7
2021223348,0,9,6,6
2021223349,1,9,4,7
2021223351,1,9,6,4
2021223352,1,10,6,6
2021223353,0,8,4,1
2021223354,1,9,5,8
2021223355,0,2,5,4
2021223356,1,5,4,2
2021223357,0,4,5,7
2021223359,1,6,5,4
2021223360,0,7,5,2
2021223362,1,8,4,6
2021223363,0,9,4,4
2021223365,0,9,6,7
2021223368,1,5,6,8
2021223369,1,6,5,6
2021223371,1,2,4,5
2021223372,1,7,5,8
2021223373,1,10,5,6
2021223375,1,5,5,2
2021223376,0,2,6,2
2021223377,1,8,4,2
2021223378,0,7,6,8
2021223379,1,3,6,8
2021223380,0,10,6,8
2021223382,0,11,6,7
2021223384,0,3,6,8
2021223385,0,8,4,6
2021223386,1,2,6,7
2021223387,0,13,5,7
2021223388,0,1,4,2
2021223389,1,11,2,5
2021223390,1,13,6,6
2021223391,0,10,6,7
2021223392,1,4,3,3
2021223394,0,9,6,6
2021223395,1,7,5,5
2021223396,1,11,4,3
2021223397,0,7,5,5
2021223399,1,4,5,4
2021223402,0,7,5,6
2021223404,1,3,6,7
2021223405,0,12,5,6
2021223408,0,7,6,7
2021223409,0,9,4,7
2021223410,0,9,5,5
2021223411,1,9,5,4
2021223412,0,3,6,6
2021223413,1,7,5,7
2021223414,0,4,4,7
2021223416,0,9,6,8
2021223417,1,3,5,8
2021223418,0,3,5,6
2021223419,1,4,5,8
2021223421,0,3,6,6
2021223423,1,9,5,7
2021223424,1,7,4,6
2021223425,0,5,6,6
2021223426,0,6,6,4
2021223427,1,10,4,7
2021223428,0,9,6,3
2021223429,1,9,4,3
2021223430,0,11,6,6
2021223431,1,5,6,7
2021223432,0,6,6,8
2021223433,1,10,6,7
2021223435,0,10,6,7
2021223436,0,9,6,5
2021223437,1,8,4,5
2021223438,1,10,5,7
2021223439,1,7,5,8
2021223441,0,13,6,5
2021223442,0,2,6,5
2021223443,0,13,6,7
2021223444,0,8,6,8
2021223445,1,10,5,7
2021223448,1,3,3,5
2021223449,1,4,5,5
2021223450,0,10,6,8
2021223451,1,8,5,6
2021223453,0,1,4,3
2021223455,1,11,5,2
2021223459,0,13,5,4
2021223460,1,9,4,5
2021223461,0,10,4,6
2021223462,1,8,4,6
2021223463,1,9,6,7
2021223464,1,6,4,6
2021223465,0,1,6,8
2021223466,0,9,4,5
2021223467,1,13,4,4
2021223468,1,5,6,1
2021223469,1,5,5,6
2021223470,1,8,5,7
2021223472,0,8,5,7
2021223474,0,9,6,7
2021223475,0,12,6,7
2021223476,1,10,4,3
2021223477,0,11,4,6
2021223478,0,3,3,3
2021223479,1,9,5,6
2021223480,0,8,4,1
2021223481,1,9,5,2
2021223482,0,5,5,7
2021223484,1,4,5,7
2021223485,0,6,4,4
2021223486,1,8,6,7
2021223487,0,5,6,6
2021223488,1,11,5,6
2021223489,0,4,6,6
2021223490,0,5,5,5
2021223491,0,10,3,6
2021223492,1,2,4,6
2021223494,0,11,6,7
2021223495,1,11,6,8
2021223496,0,13,4,4
2021223497,0,5,5,5
2021223498,1,10,5,3
2021223499,1,10,4,6
2021223501,0,4,6,7
2021223503,0,8,4,4
2021223504,1,9,5,7
2021223505,0,12,3,2
2021223506,0,11,3,7
2021223509,0,11,4,6
2021223511,1,12,5,5
2021223512,0,9,6,7
2021223514,0,10,6,5
2021223516,1,10,6,7
2021223517,0,12,4,6
2021223519,1,8,5,7
2021223520,0,4,6,7
2021223521,0,10,5,5
2021223522,1,4,4,7
2021223523,1,4,6,5
2021223524,1,9,6,6
2021223525,0,4,6,6
2021223527,1,9,5,4
2021223528,0,10,4,6
2021223530,0,12,5,6
2021223531,0,5,4,3
2021223532,0,10,5,7
2021223533,0,5,5,7
2021223535,1,5,6,8
2021223536,0,10,4,4
2021223537,0,5,4,4
2021223538,1,8,5,6
2021223539,0,3,6,7
2021223540,0,11,6,7
2021223541,0,6,5,6
2021223543,0,6,4,3
2021223544,0,4,6,7
2021223545,0,10,3,3
2021223546,0,13,4,6
2021223547,1,11,3,6
2021223548,0,3,6,6
2021223552,0,12,5,7
2021223554,1,9,5,7
2021223556,0,7,5,5
2021223557,0,8,4,8
2021223558,1,4,6,7
2021223561,1,9,5,6
2021223562,0,10,5,8
2021223563,0,4,4,7
2021223564,1,9,5,5
2021223565,0,4,5,7
2021223566,1,12,5,5
2021223567,0,7,5,6
2021223569,0,7,6,7
2021223570,0,12,5,2
2021223572,1,2,6,7
2021223573,1,7,5,2
2021223574,1,5,3,7
2021223575,1,7,6,7
2021223576,1,13,6,6
2021223577,0,2,4,2
2021223578,1,9,5,3
2021223580,1,8,4,5
2021223583,0,8,6,7
2021223584,1,9,6,6
2021223585,1,11,4,6
2021223586,1,9,4,7
2021223587,0,2,6,5
2021223588,0,10,4,7
2021223589,1,10,4,6
2021223590,0,5,6,7
2021223591,0,2,6,6
2021223592,1,5,6,7
2021223594,1,6,5,8
2021223595,1,5,6,7
2021223596,1,8,4,8
2021223597,0,6,5,8
2021223599,1,9,4,6
2021223601,0,9,5,1
2021223602,0,5,6,7
2021223603,0,8,6,8
2021223604,1,11,5,6
2021223606,0,10,5,5
2021223607,1,7,4,7
2021223609,0,1,6,5
2021223610,0,3,6,6
2021223611,1,4,6,7
2021223612,0,4,6,7
2021223613,0,11,6,8
2021223615,1,4,5,8
2021223616,0,7,6,8
2021223618,0,11,5,7
2021223619,1,4,5,6
2021223620,0,9,6,6
2021223621,0,6,5,6
2021223623,0,7,4,7
2021223624,1,9,4,6
2021223625,1,3,6,7
2021223626,1,9,4,6
2021223627,1,8,6,5
2021223628,0,9,2,5
2021223630,0,4,6,6
2021223632,0,7,5,8
2021223634,1,9,4,7
2021223636,0,5,4,5
2021223638,0,7,6,6
2021223639,1,6,6,5
2021223642,1,10,4,5
2021223645,1,9,4,3
2021223646,1,5,4,4
2021223648,1,9,6,8
2021223650,1,6,6,6
2021223652,0,7,5,4
2021223654,1,9,2,1
2021223655,0,9,5,4
2021223656,0,2,5,4
2021223657,0,10,5,2
2021223658,0,3,5,5
2021223660,0,8,5,7
2021223661,1,12,4,7
2021223663,1,11,4,5
2021223666,0,11,5,7
2021223669,1,10,6,6
2021223671,0,9,5,3
2021223672,0,7,6,7
